marathi_female_000080|k a aa l a <wb> r a aa t a r a ii <wb> ee k a aa <wb> m i t r aa n ee <wb> s a k a aa lx a ii <wb> bh a ee tx a nx a y a aa c a q <wb> w a c a n a <wb> m a aa jh a y a aa k a dx a uu n a <wb> gh ee t a l a <wb> h a o t a <wb> t y aa l aa c a <wb> bh a ee tx a nx a y a aa s a aa txh a ii <wb> m a h a nx a uu n a <wb> m a ii <wb> gh a r a aa b a aa h a ee r a <wb> p a dx a l a o
marathi_female_000084|m a i n a i tx a aa l a aa <wb> sh a q bh a r a <wb> p aa w a l a <wb> a s a aa <wb> i th a ee <wb> n a i y a m a <wb> a s a t a o <wb> h a ee <wb> w a aa k a y a <wb> kh a r a c a <wb> aa h a ee <wb> h a ee <wb> t a y a aa <wb> d a i w a sh a ii <wb> m a ii <wb> p a r a t a y a k a sx a <wb> a n u bh a w a l a mq
marathi_female_000086|p a nx a <wb> m a aa g a ee <wb> w a lx a uu n a <wb> p a aa h a nx a y a aa c a y a aa <wb> a g a o d a r a c a <wb> k a o nx a ii t a r a ii <wb> m aa gh uu n a <wb> dx a o lx a ee <wb> g a c a c a <wb> p a k a dx a l a ee
marathi_female_000088|dx o lx y aa mq w a r a c aa <wb> h a aa th a <wb> a l a g a d a <wb> s a r a k a l aa <wb> t a ii <wb> w a y a k a t a ii <wb> d rq sx tx ii k sx ee p aa t a <wb> aa l a ii
marathi_female_000095|sh a ee w a tx a ii <wb> m a l a aa <wb> k a l a ee j a <wb> l a aa <wb> u sh a ii r a <wb> h o t o y a <wb> aa p a nx a <wb> u d a y a aa <wb> p a u n a h a aa <wb> i th a ee c a <wb> bh a ee tx a uu <wb> a s a <wb> b a o l a uu n a <wb> t a ii <wb> n a i gh a uu n a <wb> g a ee l a ii
marathi_female_000096|p a r a t a y a k a sx a <wb> d a h a aa <wb> m a i n a i tx a q <wb> m a aa jh a y a aa <wb> p a u dxh a ee <wb> u bh a ii <wb> r a aa h a uu n a <wb> m a l a aa <wb> ee k a h a ii <wb> sh a b a d a <wb> b a o l a uu <wb> n a <wb> d a ee nx a aa y a aa <wb> t a y a aa <wb> a n a o lx a kh a ii <wb> m a u l a ii l a aa
marathi_female_000102|r a mq g aa n ee <wb> g a o r a aa <wb> p a r s a n ei l i tx ii <wb> k a i <wb> m a h a nx a t a aa t a <wb> t a ii <wb> kh a uu p a <wb> ch a aa n a <wb> h a o t a ii
marathi_female_000117|dx a o lx a y a aa t a l a ee <wb> p a aa nx a ii <wb> a l a g a d a <wb> r u m aa l aa n ee <wb> tx a i p a l a ee
marathi_female_000128|p a r a w aa c a <wb> ee k a aa <wb> s ph o tx aa t a <wb> m ee l o <wb> p a h a i l a y a aa c a <wb> jh a tx a k a y a aa t a <wb> s w a r g aa t a <wb> g a ee l a o
marathi_female_000139|m a aa n a <wb> w a r a <wb> k a r a aa y a c a ii <wb> m a aa jh a ii <wb> h i m m a t a <wb> h a o t a <wb> n a w a h a t a ii <wb> m a h a aa r a aa j a aa q c a ii <wb> n a j a r a <wb> m aa jh y aa w a r u n a <wb> dxh a lx a t a <wb> n a w a h a t a ii
marathi_female_000144|h a ee <wb> s a g a lx a ee <wb> ei k u n a <wb> m a h a aa r a aa j a aa q c a y a aa <wb> g aa l aa mq c ee <wb> k a l l ee <wb> th a r a aa r a l a ee
marathi_female_000147|p a aa y a <wb> l a tx a p a tx a l ee <wb> m a l a aa <wb> w a aa tx a l a ee <wb> aa t a aa <wb> k a mq b a kh t i <wb> bh a r a l a ii <wb> m a h a nx a u n a <wb> s a m a j a
marathi_female_000155|t a y a aa l a aa <wb> m uu t o dx a <wb> j a w aa b a <wb> d ee w uu n a <wb> t a s a aa c a <wb> p a u dxh a ee <wb> n a i gh a aa l a o
marathi_female_000163|s a r a w a <wb> j ii w aa mq m a dh y ee <wb> m aa n a w aa l aa <wb> s a r a w a aa t a <wb> sh a r a ee sx a txh a <wb> b a n a w a l a mq <wb> p a nx a <wb> y a aa <wb> m aa nx a s aa n ee c a <wb> aa j a <wb> m aa nx a s aa t ii l a <wb> m aa nx u s a p a nx a <wb> n a sx a tx a <wb> k a ee l a q
marathi_female_000165|b a o l a uu n a <wb> b a o l a uu n a <wb> th a k a l ee <wb> aa nx a i <wb> jh a aa l a ee <wb> s a g a lx a ee <wb> sh a aa q t a
marathi_female_000180|bh a aa r a t a aa t a ii l a <wb> s a r a w a aa t a <wb> m a o txh a y a aa <wb> m a h aa w i d y aa l a y aa t ii l a <wb> m u kh y aa dh y aa p a k aa k a dx ee <wb> n a o k a r a ii <wb> m a aa g a nx a y a aa s a aa txh a ii <wb> g a ee l a aa
marathi_female_000189|aa p a l a y a aa <wb> bh a aa r a t a <wb> d a ee sh a aa c a ee <wb> w a <wb> bh a aa r a t a <wb> w aa s i y aa mq c ee <wb> bh a w i t a w y a <wb> gh a dx a w a nx y aa s aa txh ii <wb> s a u d a dh a aa <wb> u c a c a sh a i k a sx a i t a <wb> l a o k a aa q c a ii <wb> g a r a j a <wb> aa h a ee
marathi_female_000197|j a y a aa <wb> w a ee lx a ii <wb> t a o <wb> h a ee <wb> r a aa g a aa n a ee <wb> s a aa q g a t a <wb> h a o t a aa <wb> t a y a aa <wb> w a ee lx a ii <wb> g a u r a u <wb> aa n a q d a aa n a ee <wb> p a r a m aa t m y aa l aa <wb> s a aa q g a t a <wb> h a o t a ee
marathi_female_000202|aa t a aa <wb> aa m a h a ii <wb> jh a o p a t a aa q n a aa <wb> c a mq d r a h ii <wb> b a gh a uu <wb> sh a k a t a o
marathi_female_000225|t a y a aa m a u lx a ee <wb> m a aa jh a aa <wb> w a y a aa p a aa r a <wb> c a aa q g a l a aa <wb> h a o ii l a
marathi_female_000232|r a aa j a aa n a ee <wb> sh ee txh a j ii mq c ii <wb> k a aa n a <wb> u gh a dx a nx ii <wb> k a ee l a ii <wb> k a ii <wb> w a aa ii tx a <wb> w i c aa r aa mq p ee k sx aa <wb> m a n a aa t a <wb> c a aa q g a l a ee <wb> w a i c a aa r a <wb> aa nx aa w ee
marathi_female_000238|h a ee <wb> ei k a uu n a <wb> w a dx a i l a aa q n a ii <wb> m a u l a aa l a aa <wb> gh a o dx a y a aa w a r a <wb> b a s a w a l ee <wb> aa nx a i <wb> aa p a nx a <wb> p a aa y a ii <wb> c a aa l a uu <wb> l a aa g a l a ee
marathi_female_000251|t a o <wb> p r a t i bh aa w aa n a <wb> aa nx a i <wb> s uu k sx m a d a r sh ii <wb> w i d w aa n a h ii <wb> h a o t a aa
marathi_female_000284|aa p a l a y a aa <wb> r a aa j a dh a aa n a ii c a y a aa <wb> j a w a lx a c a <wb> r aa n aa m a dh y ee <wb> ee k a aa <wb> jh a o p a dx a ii t a <wb> aa t m aa n a mq d a <wb> m a h a aa r a aa j a <wb> r a aa h a t a aa t a
marathi_female_000287|p a r a dh a aa n a <wb> aa t m aa n a mq d a <wb> m a h aa r aa j aa mq k a dx ee <wb> g a ee l a aa
marathi_female_000293|sh a ee w a tx a ii <wb> r a aa j a aa <wb> a dh y aa t m a <wb> sh a i k a nx a y a aa s a aa txh a ii <wb> aa t m aa n a mq d aa mq c y aa <wb> jh a o p a dx a ii t a <wb> y a aa y a l a aa <wb> s a i d a dh a <wb> jh a aa l a aa
marathi_female_000296|t y aa l aa w aa tx a l ee <wb> m a h a aa r a aa j a <wb> t a y a aa c a y a aa <wb> s w aa g a t aa l aa <wb> b a aa h a ee r a <wb> y a ee t a ii l a
marathi_female_000297|aa t m aa n a mq d a <wb> m a h a aa r a aa j a aa q n a ii <wb> p r a dh aa n aa l aa <wb> s a aa q g a i t a l a ee <wb> r a aa j a aa q n a aa <wb> gh a ee uu n a <wb> aa p a nx a <wb> m a aa jh a y a aa <wb> kh a o l a ii t a <wb> y a aa
marathi_female_000331|t a y a aa <wb> w a ee lx a ii <wb> k rq sx nx a r aa w a <wb> k a aa h a ii c a <wb> b a o l a l a aa <wb> n a aa h a ii <wb> t a y a aa m a u lx a ee <wb> i t a r a aa q n a aa <wb> t a y a aa c a ee <wb> m a o txh a ee <wb> aa sh a c a r a y a <wb> w a aa tx a l a ee
marathi_female_000358|ee k a ee <wb> d a i w a sh a ii <wb> t a y a aa l a aa <wb> r a h aa w a l ee <wb> n a aa h a ii <wb> t a y a aa n a ee <wb> r a dx a t a <wb> r a dx a t a <wb> aa p a l a ii <wb> bh a ii t a ii <wb> aa p a l a y a aa <wb> aa ii l a aa <wb> s a aa q g a i t a l a ii
marathi_female_000362|j a tx ii l a c y aa <wb> p a aa txh a ii w a r a uu n a <wb> p a r a ee m a aa n a ee <wb> h a aa t a <wb> ph a i r a w a t a <wb> t a ii <wb> t a y a aa l a aa <wb> m a h a nx a aa l a ii <wb> y a aa <wb> j a g a aa t a <wb> j a y a aa l a aa <wb> k a o nx a ii <wb> n a aa h a ii <wb> t a y a aa l a aa <wb> d ee w a c a <wb> s a aa q bh a aa lx a t a o <wb> t a y a aa c a ee <wb> r a k a sx a nx a <wb> k a r a t a o
marathi_female_000364|t a u l a aa <wb> bh a ii t a ii <wb> w a aa tx a l a ii <wb> t a r a <wb> t a y a aa l a aa <wb> h a aa k a <wb> m a aa r a <wb> t a o c a <wb> t a u l a aa <wb> s a o b a t a <wb> k a r a ii l a
marathi_female_000365|l a h aa n a g y aa <wb> j a tx ii l a c aa <wb> aa p a l a y a aa <wb> aa ii c a y a aa <wb> b a o l a nx a y a aa w a r a <wb> w a i sh a w a aa s a <wb> b a s a l a aa
marathi_female_000373|t a y a aa c a y a aa <wb> aa ii l a aa <wb> h a ii <wb> g a o sx a tx a <wb> txh a aa uu k a <wb> n a w a h a t a ii
marathi_female_000377|t a ee <wb> ei k a uu n a <wb> j a tx ii l a l aa <wb> p a r a sh a n a <wb> p a dx a l a aa
marathi_female_000379|t a y a aa n a ee <wb> aa p a l a ii <wb> w a y a th a aa <wb> g o p aa lx a d aa d aa l aa <wb> s a aa q g a i t a l a ii
marathi_female_000388|d a ee w a <wb> sh r a d dh aa w a mq t aa mq n aa c a <wb> bh a ee tx a t a o <wb> h a ee c a <wb> kh a r a ee
marathi_female_000391|t a y a aa c a ee <wb> r aa m a n aa m a <wb> s a t a t a <wb> c a aa l a uu <wb> a s a ee
marathi_female_000393|t a o <wb> r a aa n a aa t a uu n a <wb> j a aa t a <wb> a s a t aa mq n aa <wb> t a y a aa l a aa <wb> l u b aa dx a nx y aa s aa txh ii <wb> d a o n a <wb> c a o r a <wb> t a y a aa c a y a aa <wb> p aa txh ii <wb> l a aa g a l a ee
marathi_female_000395|p a aa c a <wb> gh a mq tx y aa mq n a mq t a r a <wb> d a u s a r a ee <wb> sh a h a r a <wb> j a w a lx a <wb> aa l a ee <wb> t a y a aa <wb> w a ee lx a ii <wb> d a o n a h a ii <wb> c a o r a <wb> t y aa g a r aa j a c y aa <wb> p a aa y a aa <wb> p a dx a l a ee
marathi_female_000398|p a nx a <wb> t a u m a c a y a aa <wb> d a o n a h a ii <wb> b a aa j a uu q n a aa <wb> t a u m a c a ee <wb> r a k sx a k a <wb> a s a l a y a aa n a ee <wb> aa m a h a ii <wb> t a u m a h a aa l a aa <wb> k a aa h a ii c a <wb> k a r a uu <wb> sh a k a l a o <wb> n a aa h a ii
marathi_female_000402|m a h a nx a uu n a <wb> aa m a h a ii <wb> t a u m a h a aa l a aa <wb> n a m a s a k a aa r a <wb> k a r a t a <wb> aa h a o t a
marathi_female_000417|i t a k a y a aa t a <wb> n aa r aa y a nx a <wb> n aa r aa y a nx a <wb> a s a ee <wb> m a h a nx a t a <wb> n aa r a d a m u n ii mq c ii <wb> s a w a aa r a ii <wb> t a ee th a ee <wb> aa l a ii
marathi_female_000427|p a nx a <wb> m a ii <wb> t a y a aa q c a y a aa w a r a <wb> a g a d a ii <wb> m u l aa mq s aa r a kh a <wb> p a r a ee m a <wb> k a r a t a ee <wb> y a aa q c a aa <wb> m a ii <wb> p r a t i p aa lx a <wb> k a r a t a ee
marathi_female_000431|aa m a c a ii <wb> m a h a nx a j a ee c a <wb> bh a k a t a ii <wb> j a nj a aa n a <wb> w ei r aa g y a <wb> y a aa q c a ii <wb> t a y a aa q n a aa <wb> p a r a w a aa c a <wb> r a aa h a i l a ii <wb> n a aa h a ii
marathi_female_000435|h a y a aa <wb> k a l i y u g aa t a <wb> l a o k a aa q n a ii <wb> t a y a aa <wb> th a o r a <wb> m u k t ii l aa c a <wb> w ei k u mq txh aa t a <wb> p a aa txh a w a uu n a <wb> d a i l a q
marathi_female_000442|m a h a aa r a aa sx a tx a r a <wb> h a ee <wb> kh a r a c a q <wb> m a h aa n <wb> r a aa sx a tx a r a <wb> w a aa tx a l a q <wb> aa m a h a aa l a aa
marathi_female_000445|dxh o mq g ii <wb> w ei r aa g y aa c a mq <wb> s t o m a <wb> t a y a aa q n a ii <wb> m aa j a w i l a mq <wb> aa nx a i <wb> d aa mq bh i k a <wb> bh a k a t a ii c a y a aa <wb> a w a dx a mq b a r aa c a mq <wb> p a r a d a r a sh a n a <wb> s a u r a uu <wb> jh a aa l a q
marathi_female_000451|bh a g a w a aa n a <wb> sh a r a ii k a rq sx a nx a aa c a y a aa <wb> w aa s t a w y aa n a mq <wb> p a w a i t a r a <wb> jh a aa l a ee l a aa <wb> h a aa <wb> p a r a d a ee sh a <wb> p a nx a <wb> i th a h ii <wb> t a o c a <wb> p a r a k a aa r a
marathi_female_000456|n aa r a d a m u n ii <wb> aa p a nx a <wb> aa l aa t a <wb> ch a aa n a <wb> jh a aa l a q <wb> aa t a aa <wb> t a u m a h a ii c a <wb> m a l a aa <wb> m a aa r a g a <wb> d a aa kh a w a aa <wb> aa m a c a q <wb> s a q k a tx a <wb> n a i w a aa r a nx a <wb> k a r a aa
marathi_female_000460|n aa r a d a m u n ii <wb> m a h a nx a aa l a ee <wb> bh a k t ii d ee w ii <wb> k a l i y u g aa c y aa <wb> p r a bh aa w aa n a mq <wb> t a u m a h a aa <wb> t i gh aa mq c ii <wb> h a ii <wb> d u r d a sh aa <wb> jh a aa l a ii <wb> aa h a ee <wb> h a ee <wb> kh a r a q <wb> aa h a ee
marathi_female_000469|t a y a aa q c a y a aa <wb> k rq p aa p r a y a t n aa n a mq <wb> t a u m a h a aa <wb> bh a k a t a ii <wb> j a nj a aa n a <wb> w ei r aa g y a <wb> y a aa q n a aa <wb> p a u n a h a aa <wb> s a u kh a aa c a ee <wb> d a i w a s a <wb> y a ee t a ii l a
marathi_female_000472|p a nx a <wb> bh a k a t a ii <wb> m a h a nx a aa l a ii <wb> m a ii <wb> sh a aa q t a <wb> r a aa h a t a ee <wb> p a nx a <wb> h a ee <wb> j a nj a aa n a <wb> aa nx a i <wb> w ei r aa g y a <wb> m rq t y u p a mq th aa l aa <wb> l a aa g a l a ee <wb> aa h a ee t a
marathi_female_000473|k a rq p a aa <wb> k a r a u n a <wb> y aa mq c y aa t a <wb> c ei t a n y a <wb> aa nx aa <wb> y a aa q n a aa <wb> s a q j a ii w a n a <wb> d a y a aa
marathi_female_000489|k a ou sh a i k a ii <wb> n a d a ii c a y a aa <wb> t a ii r a aa w a r a <wb> a t a y a q t a <wb> r a m a nx a ii y a <wb> a sh a aa <wb> n i s a r g a s u mq d a r a <wb> txh a i k a aa nx a ii <wb> sh a m ii k a <wb> rq sx a ii q c a aa <wb> aa sh a r a m a <wb> h a o t a aa
marathi_female_000494|sh a m ii k a <wb> rq sx a ii <wb> m a aa t a r a <wb> dh a y a aa n a <wb> dh aa r a nx ee t a <wb> m a g a n a <wb> h a o uu n a <wb> aa sh r a m aa t a c a <wb> b a s a l a ee <wb> h a o t a ee
marathi_female_000504|r a aa j a aa l a aa <wb> aa sh a c a r a y a <wb> w a aa tx a l a ee <wb> t a th a aa p a i <wb> t a h aa n ee n ee <wb> t a o <wb> w y aa k u lx a <wb> jh a aa l a aa <wb> h a o t a aa
marathi_female_000505|t a o <wb> aa sh a r a m a aa t a <wb> p a aa nx a ii <wb> sh o dh uu <wb> l a aa g a l a aa
marathi_female_000506|t a o c a <wb> s a m a o r a <wb> s a w a t a <wb> sh a m ii k a <wb> rq sx a ii <wb> b a s a l a ee l a ee <wb> t a y a aa l a aa <wb> d a i s a l a ee <wb> t a y a aa l a aa <wb> aa n a q d a <wb> jh a aa l a aa
marathi_female_000514|p a aa y a <wb> aa p a tx ii t a c a <wb> t a o <wb> aa sh r a m aa b aa h ee r a <wb> aa l a aa <wb> r a aa g a aa n a ee <wb> t a o <wb> t a nx a t a nx a t a <wb> h a o t a aa
marathi_female_000518|t a y a aa q n a ii <wb> sh rq mq g ii l aa <wb> t a ii <wb> w a aa r a t a aa <wb> s a aa q g a i t a l a ii <wb> t a ee w a h a aa <wb> sh rq mq g ii <wb> m a h a nx a aa l a aa <wb> m i t r aa mq n o <wb> aa t a aa <wb> aa p a nx a <wb> aa sh a r a m a aa t a <wb> j a aa uu <wb> y a aa
marathi_female_000537|t a y a aa c a ee <wb> aa d a r aa t i th y a <wb> y a ee th a ee <wb> n a <wb> jh aa l y aa m u lx ee c a <wb> t a o <wb> r aa g aa w a l aa <wb> a s a ee l a
marathi_female_000541|d u s a y aa mq n ii d i l ee l ee d u kh a <wb> ph ee dx aa y a c ee <wb> n a s a t a ee <wb> t a ee <wb> s o s aa y a c ee <wb> a s a t a ee <wb> y a aa t a c a <wb> aa p a l a aa <wb> m o txh ee p a nx aa <wb> aa h a ee
marathi_female_000558|p a r i k sx i t ii <wb> r a aa j a aa n a ee <wb> y o j a l ee l y aa <wb> t a y a aa <wb> bh a aa g a w a t a <wb> s a p t aa h aa c ii <wb> w a aa r a t a aa <wb> ei k a uu n a <wb> k sx a m aa sh ii l a <wb> sh a m ii k a <wb> rq sx a ii q n a aa <wb> aa n a q d a <wb> jh a aa l a aa
marathi_female_000588|n a u k a t a ee c a <wb> s a n a aa n a <wb> aa tx a o p a uu n a <wb> bh a s a m a <wb> l a aa w a l a ee l a ee <wb> aa nx a i <wb> l aa mq b a s a dx a k a <wb> k a ee s a <wb> p a aa txh a ii w a r a <wb> m o k a lx ee <wb> s o dx a l ee l ee <wb> a s a ee <wb> a n a ee k a <wb> t a ee j a s a w a ii <wb> k u m aa r a <wb> w a ee d a p a txh a nx a <wb> k a r a ii t a <wb> h a o t a ee
marathi_female_000590|s a t y a k aa m a <wb> bh ii t a bh ii t a <wb> p a u dxh a ee <wb> aa l a aa
marathi_female_000593|i t a k a y a aa t a <wb> g ou t a m aa mq n ii <wb> aa p a l a ee <wb> dx a o lx a ee <wb> u gh a dx a l a ee <wb> aa nx a i <wb> sh a aa q t a p a nx a ee <wb> s a g a lx a ii k a dx a ee <wb> n a j a r a <wb> ph i r a w i l ii
marathi_female_000594|ee k a aa <wb> k a sx a nx a aa t a <wb> j i k a dx ee <wb> t a i k a dx a ee <wb> sh a aa q t a <wb> jh a aa l a ee
marathi_female_000605|j a o <wb> kh a r a ee <wb> b a o l a t a o <wb> t a y a aa l a aa <wb> m a ii <wb> b r aa h m a nx a c a <wb> s a m a j a t a o
marathi_female_000611|sh i sx y aa mq n ii <wb> t a y a aa q c a ii <wb> c a aa q g a l a ii <wb> k a aa lx a j a ii <wb> gh a ee t a l a ii <wb> n a s a aa w a ii <wb> t a y a aa q c a ee <wb> s a aa r a ee <wb> l a k a sx a <wb> w a ee d a <wb> gh o k a nx y aa t a <wb> h a o t a ee
marathi_female_000626|w a aa tx a ee t a <wb> s a q dh a y a aa k a aa lx a <wb> jh a aa l a ii <wb> t a ee w a h a aa <wb> t a y a aa n a ee <wb> g aa y ii <wb> b a aa q dh a l a y a aa <wb> a g a n a ii <wb> p ee tx a w i l aa <wb> w a <wb> t a o <wb> t a y a aa t a <wb> s a m i dh aa <wb> tx a aa k a uu <wb> l a aa g a l a aa
marathi_female_000639|p a r a t a y a ee k a <wb> p r aa nx y aa t a <wb> ii sh w a r aa c aa <wb> h a aa <wb> a q sh a <wb> a s a t a o
marathi_female_000649|i t a k a ii <wb> w a r a sx a ee <wb> w a ee d a <wb> gh o k uu n a h ii <wb> t a y a aa q n a aa <wb> i t a k a ee <wb> j a nj a aa n a <wb> jh a aa l a ee l a ee <wb> n a w a h a t a ee
marathi_female_000650|p a u dxh a ee <wb> s a t y a k aa m a <wb> m a o txh a aa <wb> p r a kh y aa t a <wb> rq sx a ii <wb> jh a aa l a aa <wb> aa nx a i <wb> t a y a aa c a y a aa j a w a lx a <wb> sh a i k a uu n a <wb> p a u sx a k a lx a <wb> sh a i sx a y a <wb> j a nj a aa n a ii <wb> jh a aa l a ee
marathi_female_000686|b a aa r a aa <wb> w a r a sx a aa q n a ii <wb> p a r a t a <wb> aa l a y a aa w a r a <wb> t a y a aa l a aa <wb> d a i s a uu n a <wb> aa l a ee
marathi_female_000689|n aa bh aa l aa <wb> w a dx a ii l a <wb> bh aa w aa mq n ii <wb> k a aa h a ii <wb> n a <wb> d a ee t a aa <wb> dh a u dx a k a aa w a uu n a <wb> l a aa w a l a ee
marathi_female_000692|i th a uu n a <wb> j a w a lx a c a <wb> a mq g i r a s a <wb> rq sx a ii q n a ii <wb> y a j a nj a <wb> c aa l a w i l aa <wb> aa h a ee
marathi_female_000695|t a y a aa q n a aa <wb> k a o nx a t a ee <wb> m a mq t r a <wb> h a w a ee <wb> aa h a ee t a <wb> t a ee <wb> m a ii <wb> t a u l a aa <wb> sh i k a w a t o <wb> t a uu <wb> j a aa uu n a <wb> t a y a aa q c a aa <wb> y a j a nj a <wb> p a u r a aa <wb> k a r a
marathi_female_000714|ee w a dxh a aa <wb> k a r a uu r a <wb> t a o <wb> p a nx a <wb> n aa bh aa c aa <wb> h i r a m o dx a <wb> p a aa h a uu n a <wb> t y aa c ee h ii <wb> m a n a <wb> w i r a gh a lx a l ee
marathi_female_000730|m a g a <wb> w i sx nx uu mq n ii <wb> m o h i n ii r uu p a <wb> gh a ee uu n a <wb> w a aa tx a p a <wb> s a u r a uu <wb> k a ee l a ee
marathi_female_000733|h a ee <wb> p a aa h a uu n a <wb> c a mq d r aa n ee <wb> w a i sx a nx a uu l a aa <wb> kh a uu nx a <wb> k a r a uu n a <wb> h a ee <wb> k a lx a w a l ee
marathi_female_000737|sh a mq k a r aa mq n ii h ii <wb> t r i sh uu lx a <wb> p a o tx a aa t a <wb> kh a u p a s a uu n a <wb> t a y a aa l a aa <wb> m a aa r a nx a y a aa c a aa <wb> p a r a y a t a n a <wb> k a ee l a aa
marathi_female_000744|u p aa s a n ee c y aa <wb> y o g aa n ee <wb> d a ee w a aa c a ii <wb> k a rq p a aa <wb> h a o uu n a <wb> j nj aa n a s a mq p a n n a t aa <wb> k a sh a ii <wb> y a ee t a ee
marathi_female_000745|t a s a ee c a <wb> aa t m a j nj aa n a <wb> h a o nx a y a aa l a aa <wb> s w a p r a y a t n aa mq c ii <wb> w a <wb> w i c aa r aa c ii <wb> aa w a sh a y a k a t a aa <wb> aa h a ee <wb> a s a ee <wb> y a aa w a r a uu n a <wb> s a p a sx a tx a <wb> h a o t a ee
marathi_female_000751|y a aa t a <wb> d ei t y aa mq c ee <wb> k a aa h a ii t a r a ii <wb> g a u p a t a <wb> k aa r a s th aa n a <wb> aa h a ee <wb> a s a aa <wb> s a q sh a y a <wb> t a y a aa q n a ii <wb> w i sx nx uu k a dx ee <wb> w a y a k a t a <wb> k a ee l a aa
