row_id,text,gender,duration_sec,selected,exclusion_reason,filename,baseline_tokens,clustered_tokens,split
107,"આંતરીક ભાગ સંપૂર્ણ નિષ્ફળ જાય, ત્યારે પણ, રેડિયેશનને બાહ્ય વાતાવરણમાં, પ્રવેશતું અટકાવવું, કંન્ટેઈનમેન્ટ સ્ટ્રકચર ની ઉપર, રિએકટર બિલ્ડીંગ, બાંધવામાં આવે છે.",0,17.885,0,not_selected_by_random,,,,
108,"આવા સમયે, કંઈક ઓફબીટ કામ કરતી ગૃહિણીઓના, જીવનમાં ઝાંખી, કરીએ તો ખ્યાલ આવે, કે ખરેખર, એક તહેવાર પાછળ, શ્રમજીવી પરિવાર, કેટલો પરસેવો પાડે છે.",0,16.242,0,not_selected_by_random,,,,
109,"વિજ્ઞાનીઓનું જણાવવું છે કે, બ્રહ્માંડના જન્મની થીયરી, રજૂ કરતા, પાર્ટીકલ ફિઝીક્સમાં, ખૂટતી એકમાત્ર કડી, ''હિગ્સ બોસન'', ની આ પ્રયોગમાં, ખાતરી થઈ જશે.",0,16.942,0,not_selected_by_random,,,,
111,"બોફર્સકાંડથી પ્રકાશમાં આવેલી, કેગે કોમનવેલ્થ ગેમ્સ કૌભાંડ, ટુ-જી સ્પેકટ્રમ સ્કેમ, અને, આદર્શ સોસાયટી ગોટાળા, જાહેર કરીને, મચાવી દીધો, ખળભળાટ.",0,18.021,0,not_selected_by_random,,,,
113,"તેમણે કહ્યું કે, સંગ્રહ શક્તિ, કોલ્ડ સ્ટોરેજ, અને, પરિવહનની સુવિધાઓના અભાવના કારણે, ભારતમાં, ફળફળાદી, અને શાકભાજીનો, અંદાજે, ચાલિસ ટકા જેટલો બગાડ થાય છે.",0,19.743,0,not_selected_by_random,,,,
114,"છેલ્લા વર્ષોમાં ટુજી સ્પેક્ટ્રમ, કોમનવેલ્થ ગેમ્સ, કે આદર્શ હાઉસિંગ સોસાયટી કૌભાંડ, જેવા જાહેર હિતને, લગતા વર્તમાન મુદ્દે, વ્યવસ્થિત રિપોર્ટ, રજૂ કરવામાં આવ્યાં છે.",0,19.662,0,not_selected_by_random,,,,
116,"મહારાષ્ટ્રની નદીઓનું ખાનગીકરણ, કરવાની યોજનાઓ પાછળ, સ્પષ્ટપણે, વિશ્વ બેન્કનો, અને, પાણીનો, અબજો ડોલરનો કારોબાર ચલાવતી, મલ્ટીનેશનલ કંપનીઓનો, હાથ છે.",0,19.489,0,not_selected_by_random,,,,
118,"પાકિસ્તાન ક્રિકેટ બોર્ડના, સૂત્રોને ટાંકીને, કેટલાક અહેવાલો જણાવે છે કે, બોર્ડના ચેરમેન, એજાઝ બટે, વર્લ્ડ કપ ટીમનું, સુકાન, આફ્રિદીને જ સોંપવાનો, નિર્ણય લઇ લીધો છે.",0,19.136,0,not_selected_by_random,,,,
119,"સોનેરી ફૂલોનો રસ પીવા, એના પર, ઝળૂંબી રહેલા ચળકતા, જાંબુડી શક્કરખોર, જોવા મળે, ત્યારે, વિરોધી રંગભભકનું, આગવું સૌંદર્ય, પ્રગટ થાય છે.",0,16.821,0,not_selected_by_random,,,,
120,"હાઈડ્રોજન જેવા હલકા તત્ત્વો, તારાના હાર્દમાં, સંલયન પામે, એટલે કે, થર્મોન્યૂક્લિયર પ્રક્રિયા કરે, ત્યારે, પ્રકાશ ઊર્જાના 'કણો' એવા ફોટોન ઉત્પન્ન થાય છે.",0,16.997,1,,gujarati_female_000120.wav,h a aa ii dx a r a o j a n a <wb> j a ee w a aa <wb> h a l a k a aa <wb> t a t a t a w a o <wb> t a aa r a aa n a aa <wb> h a aa r a d a m a aa q <wb> s a q l a y a n a <wb> p a aa m a ee <wb> ee tx a l a ee <wb> k a ee <wb> th a r a m a o n a y a uu k a l a i y a r a <wb> p a r a k a r a i y a aa <wb> k a r a ee <wb> t a y a aa r a ee <wb> p a r a k a aa sh a <wb> uu r a j a aa n a aa <wb> k a nx a o <wb> ee w a aa <wb> ph a o tx a o n a <wb> u t a p a n a n a <wb> th a aa y a <wb> ch a ee,C15 C0 C1 C16 C9 C0 C29 C0 C26 C17 C0 C24 C0 <wb> C17 C0 C11 C37 C0 C1 <wb> C15 C0 C21 C0 C19 C0 C1 <wb> C32 C0 C32 C0 C32 C0 C37 C0 C26 <wb> C32 C0 C1 C29 C0 C1 C24 C0 C1 <wb> C15 C0 C1 C29 C0 C7 C0 C22 C0 C1 C23 <wb> C30 C0 C23 C21 C0 C38 C0 C24 C0 <wb> C28 C0 C1 C22 C0 C11 <wb> C11 C34 C0 C21 C0 C11 <wb> C19 C0 C11 <wb> C33 C0 C29 C0 C22 C0 C26 C24 C0 C38 C0 C36 C19 C0 C21 C0 C16 C38 C0 C29 C0 <wb> C28 C0 C29 C0 C19 C0 C29 C0 C16 C38 C0 C1 <wb> C19 C0 C29 C0 C11 <wb> C32 C0 C38 C0 C1 C29 C0 C11 <wb> C28 C0 C29 C0 C19 C0 C1 C31 C0 <wb> C36 C29 C0 C17 C0 C1 C24 C0 C1 <wb> C19 C0 C25 C0 C26 <wb> C11 C37 C0 C1 <wb> C12 C0 C26 C34 C0 C26 C24 C0 <wb> C36 C32 C0 C28 C0 C24 C0 C24 C0 <wb> C33 C0 C1 C38 C0 <wb> C6 C0 C11,train
123,"એપ્રિલ બે હજાર દશ ની, જીએસએલવી, ડી ત્રણ ની ઉડાનમાં, ભારતમાં બનાવેલ, પ્રથમ ક્રાયોજેનિક એન્જીનની, બે મોટરો, દાગી નહીં, પરિણામે, તે મિશન, નિષ્ફળ ગયું હતું.",0,18.855,1,,gujarati_female_000123.wav,ee p a r a i l a <wb> b a ee <wb> h a j a aa r a <wb> d a sh a <wb> n a ii <wb> j a ii ee s a ee l a w a ii <wb> dx a ii <wb> t a r a nx a <wb> n a ii <wb> u dx a aa n a m a aa q <wb> bh a aa r a t a m a aa q <wb> b a n a aa w a ee l a <wb> p a r a th a m a <wb> k a r a aa y a o j a ee n a i k a <wb> ee n a j a ii n a n a ii <wb> b a ee <wb> m a o tx a r a o <wb> d a aa g a ii <wb> n a h a ii q <wb> p a r a i nx a aa m a ee <wb> t a ee <wb> m a i sh a n a <wb> n a i sx a ph a lx a <wb> g a y a u q <wb> h a t a u q,C11 C28 C0 C29 C0 C16 C21 C0 <wb> C3 C0 C11 <wb> C15 C0 C17 C0 C1 C29 C0 <wb> C7 C0 C31 C0 <wb> C24 C0 C16 <wb> C17 C0 C16 C11 C30 C0 C11 C21 C0 C37 C0 C16 <wb> C9 C0 C16 <wb> C32 C0 C29 C0 C25 C0 <wb> C24 C0 C16 <wb> C36 C9 C0 C1 C24 C0 C22 C0 C1 C23 <wb> C4 C0 C1 C29 C0 C32 C0 C22 C0 C1 C23 <wb> C3 C0 C24 C0 C1 C37 C0 C11 C21 C0 <wb> C28 C0 C29 C0 C33 C0 C22 C0 <wb> C19 C0 C29 C0 C1 C38 C0 C26 C17 C0 C11 C24 C0 C16 C19 C0 <wb> C11 C24 C0 C17 C0 C16 C24 C0 C24 C0 C16 <wb> C3 C0 C11 <wb> C22 C0 C26 C34 C0 C29 C0 C26 <wb> C7 C0 C1 C13 C0 C16 <wb> C24 C0 C15 C0 C16 C23 <wb> C28 C0 C29 C0 C16 C25 C0 C1 C22 C0 C11 <wb> C32 C0 C11 <wb> C22 C0 C16 C31 C0 C24 C0 <wb> C24 C0 C16 C31 C0 C12 C0 C21 C0 <wb> C13 C0 C38 C0 C36 C23 <wb> C15 C0 C32 C0 C36 C23,train
127,"ખાસકરીને, એશિયા અને આફ્રિકામાં, જમીન અધિગ્રહણની, આ લહેરે, ખેડૂતોના હક્ક, અને, ખાદ્ય સુરક્ષા સાથે, જોડાયેલી ચિંતાઓમાં, વધારો કર્યો છે.",0,15.372,1,,gujarati_female_000127.wav,kh aa s a k a r ii n ee <wb> ee sh a i y a aa <wb> a n a ee <wb> aa ph a r a i k a aa m a aa q <wb> j a m a ii n a <wb> a dh a i g a r a h a nx a n a ii <wb> aa <wb> l a h a ee r a ee <wb> kh a ee dx a uu t a o n a aa <wb> h a k a k a <wb> a n a ee <wb> kh a aa d a y a <wb> s a u r a k a sx a aa <wb> s a aa th a ee <wb> j a o dx a aa y a ee l a ii <wb> c a i q t a aa o m a aa q <wb> w a dh a aa r a o <wb> k a r a y a o <wb> ch a ee,C20 C1 C30 C0 C19 C0 C29 C16 C24 C11 <wb> C11 C31 C0 C16 C38 C0 C1 <wb> C0 C24 C0 C11 <wb> C1 C12 C0 C29 C0 C16 C19 C0 C1 C22 C0 C1 C23 <wb> C17 C0 C22 C0 C16 C24 C0 <wb> C0 C8 C0 C16 C13 C0 C29 C0 C15 C0 C25 C0 C24 C0 C16 <wb> C1 <wb> C21 C0 C15 C0 C11 C29 C0 C11 <wb> C20 C0 C11 C9 C0 C36 C32 C0 C26 C24 C0 C1 <wb> C15 C0 C19 C0 C19 C0 <wb> C0 C24 C0 C11 <wb> C20 C0 C1 C7 C0 C38 C0 <wb> C30 C0 C36 C29 C0 C19 C0 C31 C0 C1 <wb> C30 C0 C1 C33 C0 C11 <wb> C17 C0 C26 C9 C0 C1 C38 C0 C11 C21 C0 C16 <wb> C5 C0 C16 C23 C32 C0 C1 C26 C22 C0 C1 C23 <wb> C37 C0 C8 C0 C1 C29 C0 C26 <wb> C19 C0 C29 C0 C38 C0 C26 <wb> C6 C0 C11,train
128,"એમના માટે રચાયેલા, એક પ્રશસ્તી ગીતમાં, કવિ નોંધે છે કે, બાળકો માંદા પડે, ત્યારે લોકો તેમને સાજા કરવા માટે, નવાબ મહાબતખાનજીના ખોળામાં, લોટાડવાની માનતા માનતા.",0,18.857,0,not_selected_by_random,,,,
134,"શિરડીમાં ભાજપ પ્રમુખ, રાજેન્દ્ર ગોંડકર, અને સામાજિક કાર્યકર, સંદિપ કુલકર્ણી દ્વારા, ટ્રસ્ટ દ્વારા, દાખલ કરાયેલી અરજી પર, પગલાં લઇને, કોર્ટે આ આદેશ, આપ્યો હતો.",0,19.131,0,not_selected_by_random,,,,
136,"સ્વિઝરલેન્ડની બેંકે આપેલા, આંકડા અનુસાર, સ્વિસ બેંકોમાં, જમા કરવામાં આવેલા, નાણા પૈકીના, અર્ધા નાણા, ગત ત્રણ વર્ષ દરમ્યાન, અન્ય દેશોમાં, ખસેડી લેવાયા છે.",0,18.143,0,not_selected_by_random,,,,
137,"જે કામો આપણા શરીરની ઉર્જા આસાનીથી લઈ શકે, એવા અનેક કામો, આજે આપણે, યંત્રો પાસે કરાવીએ છીએ, અને, બાહ્ય ઉર્જાનો વપરાશ, તદ્દન બિનજરુરી રીતે, વધારતા જઈએ છીએ.",0,19.78,0,not_selected_by_random,,,,
138,"આવી સ્થિતિમાં, આત્મનિરીક્ષણ કરી, હૃદયવ્યાપાર અને, મનોવ્યાપારમાં, ઉચિત ફેરફારો દ્વારા, સમગ્ર જીવનના, સંજોગો, અને, વિષમ પરિસ્થિતિને, પલટાવવાં, શક્ય છે.",0,19.226,0,not_selected_by_random,,,,
139,"ઈંગ્લેન્ડ વતન પરત ફરે, તે સમય એટલે કે, ત્રેવીસ ડિસેમ્બરથી, દસ જાન્યુવારી દરમિયાન, ભારત, અને પાકિસ્તાન વચ્ચે, ક્રિકેટ શ્રેણી, રમાવવાની સંભાવના છે.",0,16.208,1,,gujarati_female_000139.wav,ii q g a l a ee n a dx a <wb> w a t a n a <wb> p a r a t a <wb> ph a r a ee <wb> t a ee <wb> s a m a y a <wb> ee tx a l a ee <wb> k a ee <wb> t a r a ee w a ii s a <wb> dx a i s a ee m a b a r a th a ii <wb> d a s a <wb> j a aa n a y a u w a aa r a ii <wb> d a r a m a i y a aa n a <wb> bh a aa r a t a <wb> a n a ee <wb> p a aa k a i s a t a aa n a <wb> w a c a c a ee <wb> k a r a i k a ee tx a <wb> sh a r a ee nx a ii <wb> r a m a aa w a w a aa n a ii <wb> s a q bh a aa w a n a aa <wb> ch a ee,C16 C23 C13 C0 C21 C0 C11 C24 C0 C9 C0 <wb> C37 C0 C32 C0 C24 C0 <wb> C28 C0 C29 C0 C32 C0 <wb> C12 C0 C29 C0 C11 <wb> C32 C0 C11 <wb> C30 C0 C22 C0 C38 C0 <wb> C11 C34 C0 C21 C0 C11 <wb> C19 C0 C11 <wb> C32 C0 C29 C0 C11 C37 C0 C16 C30 C0 <wb> C9 C0 C16 C30 C0 C11 C22 C0 C3 C0 C29 C0 C33 C0 C16 <wb> C7 C0 C30 C0 <wb> C17 C0 C1 C24 C0 C38 C0 C36 C37 C0 C1 C29 C0 C16 <wb> C7 C0 C29 C0 C22 C0 C16 C38 C0 C1 C24 C0 <wb> C4 C0 C1 C29 C0 C32 C0 <wb> C0 C24 C0 C11 <wb> C28 C0 C1 C19 C0 C16 C30 C0 C32 C0 C1 C24 C0 <wb> C37 C0 C5 C0 C5 C0 C11 <wb> C19 C0 C29 C0 C16 C19 C0 C11 C34 C0 <wb> C31 C0 C29 C0 C11 C25 C0 C16 <wb> C29 C0 C22 C0 C1 C37 C0 C37 C0 C1 C24 C0 C16 <wb> C30 C0 C23 C4 C0 C1 C37 C0 C24 C0 C1 <wb> C6 C0 C11,train
144,"ભારતમાં શહેરીકરણની પ્રક્રિયા, યોગ્ય રીતે, થઈ શકે એ માટે, એમજીઆઇના, અહેવાલમાં, ફન્ડિંગ, ગવર્નન્સ, અને પ્લાનિંગના મુદ્દા પર, ભાર મુકવામાં, આવ્યો છે.",0,18.555,0,not_selected_by_random,,,,
145,"અગાઉ માત્ર, સાત વર્ષની ઉંમરે, અવનિ ઉરણથી, મુંબઈના ગૅટ વે ઓફ ઇન્ડિયાનું, બાર માઈલ્સનું અંતર પણ, વિક્રમ સમયમાં, કાપીને વિજેતા બની હતી.",0,16.847,0,not_selected_by_random,,,,
148,"આ જ કારણે,યોજના પંચના ઉપાધ્યક્ષ, મોન્ટેકસિંહ અહલુવાલિયા, નેશનલ રુરલ એમ્પ્લોયમેન્ટ ગેરેન્ટી સ્કીમમાં, ફુગાવો ખમી શકે, તેવું વેતન ઇચ્છે છે.",0,15.486,0,not_selected_by_random,,,,
149,"હકીકતમાં, વિકાસશીલ દેશોના, વધતા જતા પ્રભાવને ફળસ્વરૂપે, આઈ એમ એફ માં, તેમની ભાગીદારી સંબંધિત, સુધારાની માગણીને, પણ સ્વીકારી લેવાઈ છે.",0,16.847,0,not_selected_by_random,,,,
150,"આ અંગે, પ્રહલાદભાઇ નાઇ કહે છે કે, વર્લ્ડ કપ ફાઇનલ મેચના, માનમાં અમે, કાલની કમાણી, અમદાવાદના ક્રિકેટ પ્રેમીઓ પાછળ, વાપરવાનો નિર્ણય કર્યો છે.",0,16.203,0,not_selected_by_random,,,,
151,"વેરાવળના, એક ખૂન કેસના છાંટા, મહાબતખાનજીના બાળસખા, અને, સહઅભ્યાસી, એવા દિવાન, મહંમદભાઈ શેખને ઉડતા, તેમને દિવાનપદેથી, રાતોરાત રૂખસદ આપી દીધી.",0,18.755,0,not_selected_by_random,,,,
152,"સિંઘના મત પ્રમાણે ડાયેટરી, ફાયટોકેમિકલ્સ પરનાં, સંશોધનો, કેન્સરને શરૂઆતના તબક્કામાં જ, પકડીને, તેને આગળ વધતું, અટકાવવામાં, મદદરૂપ થશે.",0,16.707,0,not_selected_by_random,,,,
154,"અમેરિકાના, જે કમાન્ડોએ, ઓસામા બિન લાદેનનો, ઘાત કર્યો, તે બધા સલામત રીતે, પોતાના જહાજ પર, પાછા ફર્યા, તે બતાવે છે કે, તેઓ, હાઈટેકથી, સુરક્ષિત હતા.",0,17.415,1,,gujarati_female_000154.wav,a m a ee r a i k a aa n a aa <wb> j a ee <wb> k a m a aa n a dx a o ee <wb> o s a aa m a aa <wb> b a i n a <wb> l a aa d a ee n a n a o <wb> gh a aa t a <wb> k a r a y a o <wb> t a ee <wb> b a dh a aa <wb> s a l a aa m a t a <wb> r a ii t a ee <wb> p a o t a aa n a aa <wb> j a h a aa j a <wb> p a r a <wb> p a aa ch a aa <wb> ph a r a y a aa <wb> t a ee <wb> b a t a aa w a ee <wb> ch a ee <wb> k a ee <wb> t a ee o <wb> h a aa ii tx a ee k a th a ii <wb> s a u r a k a sx a i t a <wb> h a t a aa,C0 C22 C0 C11 C29 C0 C16 C19 C0 C1 C24 C0 C1 <wb> C17 C0 C11 <wb> C19 C0 C22 C0 C1 C24 C0 C9 C0 C26 C11 <wb> C26 C30 C0 C1 C22 C0 C1 <wb> C3 C0 C16 C24 C0 <wb> C21 C0 C1 C7 C0 C11 C24 C0 C24 C0 C26 <wb> C14 C0 C1 C32 C0 <wb> C19 C0 C29 C0 C38 C0 C26 <wb> C32 C0 C11 <wb> C3 C0 C8 C0 C1 <wb> C30 C0 C21 C0 C1 C22 C0 C32 C0 <wb> C29 C0 C16 C32 C0 C11 <wb> C28 C0 C26 C32 C0 C1 C24 C0 C1 <wb> C17 C0 C15 C0 C1 C17 C0 <wb> C28 C0 C29 C0 <wb> C28 C0 C1 C6 C0 C1 <wb> C12 C0 C29 C0 C38 C0 C1 <wb> C32 C0 C11 <wb> C3 C0 C32 C0 C1 C37 C0 C11 <wb> C6 C0 C11 <wb> C19 C0 C11 <wb> C32 C0 C11 C26 <wb> C15 C0 C1 C16 C34 C0 C11 C19 C0 C33 C0 C16 <wb> C30 C0 C36 C29 C0 C19 C0 C31 C0 C16 C32 C0 <wb> C15 C0 C32 C0 C1,train
156,"પૃથ્વીના નિરવધિ, પટ પર ઊભેલાં, આ વૃક્ષો, વિશાળ શતરંજફલક પર, મૂકાયેલાં પ્યાદાં જેવાં લાગે છે, શૃંગેથી તમે, એમને જોયાં હશે, તો આ વાત, ઝટ સમજાઈ જશે.",0,18.39,1,,gujarati_female_000156.wav,p a th a w a ii n a aa <wb> n a i r a w a dh a i <wb> p a tx a <wb> p a r a <wb> uu bh a ee l a aa q <wb> aa <wb> w a k a sx a o <wb> w a i sh a aa lx a <wb> sh a t a r a q j a ph a l a k a <wb> p a r a <wb> m a uu k a aa y a ee l a aa q <wb> p a y a aa d a aa q <wb> j a ee w a aa q <wb> l a aa g a ee <wb> ch a ee <wb> sh a q g a ee th a ii <wb> t a m a ee <wb> ee m a n a ee <wb> j a o y a aa q <wb> h a sh a ee <wb> t a o <wb> aa <wb> w a aa t a <wb> jh a tx a <wb> s a m a j a aa ii <wb> j a sh a ee,C28 C0 C33 C0 C37 C0 C16 C24 C0 C1 <wb> C24 C0 C16 C29 C0 C37 C0 C8 C0 C16 <wb> C28 C0 C34 C0 <wb> C28 C0 C29 C0 <wb> C36 C4 C0 C11 C21 C0 C1 C23 <wb> C1 <wb> C37 C0 C19 C0 C31 C0 C26 <wb> C37 C0 C16 C31 C0 C1 C21 C0 <wb> C31 C0 C32 C0 C29 C0 C23 C17 C0 C12 C0 C21 C0 C19 C0 <wb> C28 C0 C29 C0 <wb> C22 C0 C36 C19 C0 C1 C38 C0 C11 C21 C0 C1 C23 <wb> C28 C0 C38 C0 C1 C7 C0 C1 C23 <wb> C17 C0 C11 C37 C0 C1 C23 <wb> C21 C0 C1 C13 C0 C11 <wb> C6 C0 C11 <wb> C31 C0 C23 C13 C0 C11 C33 C0 C16 <wb> C32 C0 C22 C0 C11 <wb> C11 C22 C0 C24 C0 C11 <wb> C17 C0 C26 C38 C0 C1 C23 <wb> C15 C0 C31 C0 C11 <wb> C32 C0 C26 <wb> C1 <wb> C37 C0 C1 C32 C0 <wb> C18 C0 C34 C0 <wb> C30 C0 C22 C0 C17 C0 C1 C16 <wb> C17 C0 C31 C0 C11,train
160,"અદાલતે ઠરાવ્યું છે કે, યુનિઅન કાર્બાઇડ ઇન્ડિયાનો હવાલો, સ્વતંત્ર હતો, અને તેની કામગીરીની જવાબદારી, અમેરિકા સ્થિત યુનિઅન કાર્બાઇડના, માથે ઢોળી શકાય નહીં.",0,18.912,0,not_selected_by_random,,,,
161,"તે સમયે જ બરાબર ઘોડાગાડીમાં, એક અમીર આવ્યો, અને બોલ્યો:, વૈદોત્તમ, તમે જેટલી પણ રકમ લેવા ઈચ્છો, તેટલી આપીશ, પણ, પહેલા મારા રોગની દવા કરો.",0,18.879,0,not_selected_by_random,,,,
163,"વેદથી વિવેકાનંદ, અને ઉપનિષદથી ઉપગ્રહ, સુધીની મહાન વિરાસત ધરાવતાં, ભારતમાં કુલ વસતિના, બોત્તેર ટકા, તો ચાલીસ વર્ષથી, ઓછી ઉમરની, યુવાપેઢી છે.",0,18.804,0,not_selected_by_random,,,,
