gujarati_female_000231|C28 C0 C29 C0 C11 C32 C0 C1 C32 C0 C22 C0 C1 C31 C0 C19 C0 C32 C0 C16 C24 C0 C1 <wb> C0 C30 C0 C32 C0 C16 C32 C0 C37 C0 C24 C0 C1 <wb> C28 C0 C29 C0 C38 C0 C26 C13 C0 C26 C24 C0 C16 <wb> C19 C0 C30 C0 C26 C34 C0 C16 <wb> C19 C0 C29 C0 C1 C16 <wb> C15 C0 C32 C0 C16 <wb> C11 <wb> C3 C0 C11 C35 C0 C19 C0 <wb> C7 C0 C29 C0 C22 C0 C16 C38 C0 C1 C24 C0 <wb> C21 C0 C1 C16 C34 C0 <wb> C37 C0 C29 C0 C32 C0 C22 C0 C1 C24 C0 C28 C0 C32 C0 C29 C0 C24 C0 C1 <wb> C28 C0 C29 C0 C32 C0 C16 C24 C0 C16 C8 C0 C16 <wb> C9 C0 C30 C0 C24 C0 <wb> C29 C0 C26 C17 C0 C29 C0 C30 C0 <wb> C28 C0 C25 C0 <wb> C15 C0 C1 C17 C0 C29 C0 <wb> C15 C0 C32 C0 C1
gujarati_female_000251|C15 C0 C38 C0 C36 C22 C0 C24 C0 <wb> C17 C0 C11 C24 C0 C26 C22 C0 <wb> C30 C0 C16 C19 C0 C37 C0 C24 C0 C30 C0 <wb> C36 C19 C0 C11 C21 C0 C37 C0 C1 C24 C0 C16 <wb> C1 C28 C0 C25 C0 C16 <wb> C38 C0 C26 C13 C0 C38 C0 C32 C0 C1 <wb> C19 C0 C11 <wb> C0 C38 C0 C26 C13 C0 C38 C0 C32 C0 C1 C24 C0 C26 <wb> C1 C8 C0 C1 C29 C0 <wb> C1 C28 C0 C25 C0 C11 <wb> C30 C0 C16 C19 C0 C37 C0 C24 C0 C30 C0 <wb> C22 C0 C1 C34 C0 C11 <wb> C19 C0 C38 C0 C1 C23 <wb> C19 C0 C37 C0 C26 C21 C0 C16 C34 C0 C16 <wb> C30 C0 C34 C0 C1 C24 C0 C9 C0 C29 C0 C9 C0 <wb> C24 C0 C19 C0 C19 C0 C16 <wb> C19 C0 C29 C0 C16 C11 <wb> C6 C0 C16 C11 <wb> C32 C0 C11 C24 C0 C1 C23 <wb> C36 C28 C0 C29 C0 <wb> C29 C0 C15 C0 C11 C21 C0 C26 <wb> C6 C0 C11
gujarati_female_000262|C15 C0 C37 C0 C11 <wb> C30 C0 C29 C0 C19 C0 C1 C29 C0 <wb> C32 C0 C29 C0 C12 C0 C33 C0 C16 <wb> C21 C0 C16 C21 C0 C16 <wb> C18 C0 C23 C9 C0 C16 <wb> C22 C0 C21 C0 C38 C0 C1 <wb> C3 C0 C1 C7 C0 <wb> C28 C0 C15 C0 C11 C21 C0 C16 C37 C0 C1 C29 C0 <wb> C3 C0 C16 C30 C0 C16 C30 C0 C16 C1 C16 C11 <wb> C28 C0 C25 C0 <wb> C30 C0 C23 C19 C0 C11 C32 C0 <wb> C1 C28 C0 C16 <wb> C7 C0 C16 C8 C0 C1 <wb> C6 C0 C11 <wb> C19 C0 C11 <wb> C3 C0 C23 C24 C0 C11 <wb> C7 C0 C11 C31 C0 C26 <wb> C37 C0 C5 C0 C5 C0 C11 <wb> C19 C0 C29 C0 C16 C19 C0 C11 C34 C0 <wb> C30 C0 C3 C0 C23 C8 C0 C26 <wb> C30 C0 C36 C8 C0 C1 C29 C0 C37 C0 C1 C22 C0 C1 C23 <wb> C1 C37 C0 C11
gujarati_female_000311|C30 C0 C16 C23 C7 C0 C36 C29 C0 C16 <wb> C29 C0 C23 C13 C0 C24 C0 C1 C23 <wb> C22 C0 C26 C34 C0 C1 <wb> C22 C0 C26 C34 C0 C1 <wb> C12 C0 C36 C21 C0 C13 C0 C36 C5 C0 C6 C0 C1 <wb> C0 C24 C0 C11 <wb> C14 C0 C11 C29 C0 C1 C23 <wb> C21 C0 C16 C21 C0 C1 C23 <wb> C28 C0 C1 C24 C0 C33 C0 C16 <wb> C31 C0 C26 C4 C0 C32 C0 C1 C23 <wb> C28 C0 C11 C21 C0 C1 C23 <wb> C22 C0 C26 C34 C0 C1 C23 <wb> C37 C0 C19 C0 C31 C0 C26 C24 C0 C36 C23 <wb> C28 C0 C29 C0 C5 C0 C21 C0 C16 C32 C0 <wb> C24 C0 C1 C22 C0 <wb> C22 C0 C24 C0 C11 <wb> C28 C0 C30 C0 C23 C7 C0 <wb> C24 C0 C33 C0 C16
gujarati_female_000314|C3 C0 C29 C0 C16 C34 C0 C24 C0 C24 C0 C1 <wb> C22 C0 C29 C0 C11 C24 C0 C11 <wb> C19 C0 C1 C29 C0 C19 C0 C16 C29 C0 C7 C0 C16 C24 C0 C16 <wb> C32 C0 C29 C0 C16 C17 C0 C16 <wb> C13 C0 C29 C0 C1 C24 C0 C9 C0 <wb> C30 C0 C21 C0 C11 C22 C0 <wb> C12 C0 C1 C16 C24 C0 C21 C0 C22 C0 C1 C23 <wb> C28 C0 C25 C0 <wb> C29 C0 C24 C0 C29 C0 C30 C0 <wb> C0 C28 C0 C24 C0 C16 <wb> C34 C0 C29 C0 C26 C12 C0 C16 C33 C0 C16 <wb> C30 C0 C23 C32 C0 C26 C31 C0 <wb> C22 C0 C1 C24 C0 C37 C0 C26 <wb> C28 C0 C9 C0 C38 C0 C26 <wb> C15 C0 C32 C0 C26
gujarati_female_000439|C19 C0 C38 C0 C1 C29 C0 C11 C19 C0 <wb> C22 C0 C36 C31 C0 C1 C38 C0 C29 C0 C1 <wb> C19 C0 C11 <wb> C19 C0 C37 C0 C16 <wb> C30 C0 C23 C22 C0 C11 C21 C0 C24 C0 C26 C22 C0 C1 C23 <wb> C22 C0 C1 C24 C0 C30 C0 C16 C19 C0 <wb> C28 C0 C16 C9 C0 C1 <wb> C1 C28 C0 C16 <wb> C33 C0 C19 C0 C37 C0 C16 <wb> C24 C0 C1 C20 C0 C24 C0 C1 C29 C0 C1 C23 <wb> C21 C0 C1 C23 C3 C0 C1 C21 C0 C5 C0 C19 C0 <wb> C4 C0 C1 C31 C0 C25 C0 C26 C33 C0 C16 <wb> C19 C0 C23 C34 C0 C1 C21 C0 C26 <wb> C1 C37 C0 C11 <wb> C6 C0 C11
gujarati_female_000440|C37 C0 C2 C31 C0 C25 C0 C37 C0 C24 C0 C26 <wb> C22 C0 C36 C20 C0 C38 C0 <wb> C8 C0 C29 C0 C22 C0 <wb> C11 <wb> C17 C0 <wb> C6 C0 C11 <wb> C19 C0 C11 <wb> C28 C0 C26 C32 C0 C1 C24 C0 C1 <wb> C15 C0 C7 C0 C38 C0 C22 C0 C1 C23 <wb> C28 C0 C29 C0 C4 C0 C36 C24 C0 C36 C23 <wb> C30 C0 C37 C0 C29 C0 C36 C28 C0 <wb> C37 C0 C16 C29 C0 C36 C7 C0 C8 C0 <wb> C8 C0 C29 C0 C22 C0 C26 C24 C0 C1 <wb> C1 C31 C0 C29 C0 C38 C0 C38 C0 C36 C19 C0 C32 C0 <wb> C6 C0 C11
gujarati_female_000473|C7 C0 C19 C0 C31 C0 C16 C25 C0 <wb> C1 C12 C0 C29 C0 C16 C19 C0 C1 C24 C0 C1 <wb> C24 C0 C15 C0 C26 C29 C0 C37 C0 C1 C21 C0 C1 <wb> C7 C0 C11 C9 C0 C19 C0 C1 <wb> C24 C0 C36 C23 <wb> C37 C0 C2 C17 C0 C24 C0 C1 C24 C0 C16 C19 C0 <wb> C24 C0 C1 C22 C0 <wb> C18 C0 C11 C24 C0 C26 C28 C0 C30 C0 <wb> C21 C0 C11 C37 C0 C16 C30 C0 <wb> C6 C0 C11
gujarati_female_000475|C17 C0 C36 C24 C0 <wb> C30 C0 C28 C0 C34 C0 C11 C22 C0 C3 C0 C29 C0 C22 C0 C1 C23 <wb> C22 C0 C16 C21 C0 C26 C24 C0 C11 <wb> C28 C0 C16 C30 C0 C32 C0 C1 C21 C0 C16 C30 C0 <wb> C21 C0 C1 C20 C0 <wb> C34 C0 C24 C0 C24 C0 C26 <wb> C22 C0 C29 C0 C38 C0 C1 C7 C0 C16 C32 C0 <wb> C17 C0 C33 C0 C33 C0 C26 <wb> C22 C0 C36 C19 C0 C32 C0 <wb> C3 C0 C17 C0 C1 C29 C0 C22 C0 C1 C23 <wb> C37 C0 C11 C5 C0 C37 C0 C1 C24 C0 C16 <wb> C22 C0 C23 C17 C0 C36 C29 C0 C16 <wb> C22 C0 C21 C0 C31 C0 C11
gujarati_female_000479|C38 C0 C1 C4 C0 C38 C0 C1 C23 <wb> C37 C0 C16 C24 C0 C1 C24 C0 <wb> C28 C0 C31 C0 C38 C0 C23 C32 C0 C16 <wb> C30 C0 C16 C14 C0 C8 C0 C1 C23 <wb> C30 C0 C37 C0 C1 C24 C0 C32 C0 C30 C0 C33 C0 <wb> C22 C0 C16 C31 C0 C37 C0 C29 C0 C22 C0
gujarati_female_000495|C24 C0 C38 C0 C36 C34 C0 C29 C0 C26 C24 C0 <wb> C32 C0 C1 C29 C0 C1 C24 C0 C36 C23 <wb> C14 C0 C34 C0 C32 C0 C37 C0 <wb> C11 C34 C0 C21 C0 C36 C23 <wb> C15 C0 C26 C38 C0 <wb> C6 C0 C11 <wb> C19 C0 C11 <wb> C32 C0 C11 C24 C0 C1 <wb> C34 C0 C1 C23 C5 C0 C25 C0 C16 C24 C0 C1 <wb> C34 C0 C26 C5 C0 <wb> C17 C0 C11 C34 C0 C21 C0 C1 <wb> C7 C0 C29 C0 C37 C0 C38 C0 C24 C0 C36 C23 <wb> C37 C0 C17 C0 C24 C0 <wb> C11 C19 C0 <wb> C15 C0 C17 C0 C1 C29 C0 <wb> C34 C0 C24 C0 <wb> C33 C0 C1 C38 C0
gujarati_female_000515|C24 C0 C11 C31 C0 C24 C0 C21 C0 <wb> C16 C24 C0 C30 C0 C34 C0 C16 C34 C0 C38 C0 C36 C34 C0 <wb> C26 C12 C0 <wb> C15 C0 C11 C21 C0 C33 C0 C24 C0 C1 C23 <wb> C17 C0 C11 C22 C0 C30 C0 <wb> C37 C0 C16 C23 C13 C0 C1 C29 C0 C9 C0 C24 C0 C11 <wb> C1 C23 C32 C0 C29 C0 C29 C0 C1 C31 C0 C34 C0 C29 C0 C16 C38 C0 <wb> C30 C0 C15 C0 C38 C0 C26 C13 C0 <wb> C22 C0 C11 C21 C0 C37 C0 C37 C0 C1 C24 C0 C36 C23 <wb> C31 C0 C29 C0 C36 <wb> C19 C0 C29 C0 C38 C0 C36 C23
gujarati_female_000532|C30 C0 C1 C29 C0 C16 <wb> C0 C24 C0 C11 <wb> C31 C0 C29 C0 C11 C31 C0 C35 C0 <wb> C13 C0 C36 C9 C0 <wb> C0 C24 C0 C11 <wb> C11 C19 C0 C30 C0 C34 C0 C29 C0 C1 <wb> C26 C29 C0 C9 C0 C16 C24 C0 C29 C0 C16 <wb> C37 C0 C5 C0 C5 C0 C11 C24 C0 C16 <wb> C28 C0 C1 C32 C0 C21 C0 C16 <wb> C4 C0 C11 C7 C0 C29 C0 C11 C20 C0 C1 <wb> C30 C0 C22 C0 C17 C0 C1 C37 C0 C37 C0 C1 <wb> C22 C0 C1 C23 C13 C0 C36 <wb> C6 C0 C36 C23
gujarati_female_000544|C32 C0 C11 C26 <wb> C22 C0 C11 C34 C0 C29 C0 C26 <wb> C29 C0 C11 C21 C0 C24 C0 C1 <wb> C3 C0 C11 C18 C0 <wb> C30 C0 C34 C0 C11 C31 C0 C24 C0 C26 <wb> C30 C0 C33 C0 C1 C28 C0 C37 C0 C1 <wb> C22 C0 C1 C34 C0 C11 <wb> C0 C22 C0 C7 C0 C1 C37 C0 C1 C7 C0 <wb> C0 C24 C0 C11 <wb> C13 C0 C1 C23 C8 C0 C16 C24 C0 C13 C0 C29 C0 <wb> C17 C0 C16 C21 C0 C21 C0 C1 <wb> C19 C0 C21 C0 C11 C19 C0 C34 C0 C29 C0 C26 <wb> C28 C0 C1 C30 C0 C11 <wb> C17 C0 C22 C0 C16 C24 C0 C24 C0 C16 <wb> C22 C0 C1 C13 C0 C25 C0 C16 <wb> C19 C0 C29 C0 C16 <wb> C6 C0 C11
gujarati_female_000559|C32 C0 C11 C24 C0 C16 <wb> C28 C0 C1 C6 C0 C21 C0 <wb> C1 C8 C0 C36 C24 C0 C16 C19 C0 <wb> C19 C29 C31 C16 C37 C16 C17 C24 C1 C24 C0 <wb> C31 C0 C16 C32 C0 <wb> C28 C29 C27 C7 C38 C26 C13 C16 C19 C16 <wb> C29 C11 C12 C29 C16 C17 C0 C29 C11 C31 C0 C24 C0 <wb> C0 C24 C0 C11 <wb> C37 C2 C31 C37 C16 C19 C0 C29 C0 C25 C0 <wb> C22 C0 C36 C20 C0 C38 C0 <wb> C28 C0 C29 C0 C16 C3 C0 C21 C0 <wb> C6 C0 C11
gujarati_female_000567|C28 C0 C26 C19 C0 C11 C22 C0 C26 C24 C0 <wb> C0 C24 C0 C11 <wb> C3 C0 C11 C24 C0 C34 C0 C11 C24 C0 <wb> C17 C0 C11 C37 C0 C16 <wb> C17 C0 C1 C28 C0 C24 C0 C16 C18 C0 <wb> C19 C0 C1 C29 C0 C34 C0 C36 C24 C0 <wb> C12 C0 C16 C21 C0 C22 C0 C26 <wb> C28 C0 C29 C0 <wb> C32 C0 C38 C0 C1 C23 C24 C0 C16 <wb> C30 C0 C29 C0 C19 C0 C1 C29 C0 C26 C11 <wb> C28 C0 C25 C0 <wb> C5 C0 C16 C24 C0 C24 C0 C16 <wb> C17 C0 C11 C22 C0 <wb> C28 C0 C29 C0 C32 C0 C16 C3 C0 C23 C8 C0 <wb> C21 C0 C1 C13 C0 C36 <wb> C28 C0 C1 C9 C0 C38 C0 C26 <wb> C6 C0 C11
gujarati_female_000627|C34 C29 C11 C17 C11 C9 C16 <wb> C0 C12 C0 <wb> C17 C16 C24 C24 C1 C15 C0 <wb> C21 C0 C11 C20 C0 C19 C0 <wb> C19 C0 C2 C21 C0 C1 C30 C0 <wb> C5 C0 C24 C0 C7 C0 C29 C0 <wb> C37 C0 C29 C0 C22 C0 C1 <wb> C28 C0 C3 C0 C21 C0 C16 C31 C0 C16 C23 C13 C0 <wb> C19 C0 C23 C28 C0 C24 C0 C16
gujarati_female_000629|C17 C0 C16 C23 C7 C0 C13 C0 C16 <wb> C0 C24 C0 C11 <wb> C22 C0 C32 C0 C38 C0 C36 C24 C0 C36 C23 <wb> C5 C0 C19 C0 C29 C0 <wb> C24 C0 C1 C22 C0 C24 C0 C1 <wb> C28 C0 C36 C30 C0 C32 C0 C19 C0 C24 C0 C1 <wb> C21 C0 C11 C20 C0 C19 C0 <wb> C12 C0 C16 C21 C0 C16 C28 C0 <wb> C19 C0 C11 C28 C0 C21 C0 C11 C37 C0 C11 <wb> C11 C19 C0 <wb> C7 C0 C31 C0 C34 C0 C1 C23 C32 C0 <wb> C1 C28 C0 C38 C0 C36 C23 <wb> C6 C0 C11
gujarati_female_000632|C5 C0 C26 C23 C19 C0 C1 C37 C0 C24 C0 C1 C29 C0 C36 C23 <wb> C32 C0 C1 C29 C0 C25 C0 <wb> C37 C0 C16 C30 C0 <wb> C33 C0 C16 <wb> C26 C13 C0 C25 C0 C28 C0 C5 C0 C1 C30 C0 <wb> C37 C0 C29 C0 C31 C0 C24 C0 C1 <wb> C28 C0 C36 C29 C0 C36 C31 C0 C26 <wb> C29 C0 C15 C0 C16 <wb> C17 C0 C31 C0 C11 <wb> C0 C28 C0 C29 C0 C16 C25 C0 C16 C32 C0 <wb> C19 C0 C24 C0 C38 C0 C1 <wb> C4 C0 C29 C0 C36 C25 C0 <wb> C15 C0 C32 C0 C38 C0 C1 <wb> C19 C0 C1 C29 C0 C25 C0 C4 C0 C36 C32 C0
