row_id,text,gender,duration_sec,selected,exclusion_reason,filename,baseline_tokens,clustered_tokens,split
4519,"यूरोप का बायाँ हिस्सा, अफ़्रीका के दाहिने में, और आस्ट्रेलिया का ऊपरी पश्चिमी किनारा, आज के तमिलनाडु के बगल में था",1,8.707,1,,hindi_female_004519.wav,y a uu r a o p a <wb> k a aa <wb> b a aa y a aa mq <wb> h a i s a s a aa <wb> a f a r a ii k a aa <wb> k a ee <wb> d a aa h a i n a ee <wb> m a ee q <wb> ou r a <wb> aa s a tx a r a ee l a i y a aa <wb> k a aa <wb> uu p a r a ii <wb> p a sh a c a i m a ii <wb> k a i n a aa r a aa <wb> aa j a <wb> k a ee <wb> t a m a i l a n a aa dx a u <wb> k a ee <wb> b a g a l a <wb> m a ee q <wb> th a aa,C38 C0 C36 C29 C0 C26 C28 C0 <wb> C19 C0 C1 <wb> C3 C0 C1 C38 C0 C1 C23 <wb> C15 C0 C16 C30 C0 C30 C0 C1 <wb> C0 C12 C0 C29 C0 C16 C19 C0 C1 <wb> C19 C0 C11 <wb> C7 C0 C1 C15 C0 C16 C24 C0 C11 <wb> C22 C0 C11 C23 <wb> C27 C29 C0 <wb> C1 C30 C0 C34 C0 C29 C0 C11 C21 C0 C16 C38 C0 C1 <wb> C19 C0 C1 <wb> C36 C28 C0 C29 C0 C16 <wb> C28 C0 C31 C0 C5 C0 C16 C22 C0 C16 <wb> C19 C0 C16 C24 C0 C1 C29 C0 C1 <wb> C1 C17 C0 <wb> C19 C0 C11 <wb> C32 C0 C22 C0 C16 C21 C0 C24 C0 C1 C9 C0 C36 <wb> C19 C0 C11 <wb> C3 C0 C13 C0 C21 C0 <wb> C22 C0 C11 C23 <wb> C33 C0 C1,train
4521,"मतलब कि, भाषा एक एक्शन नहीं, प्रकृति को देखकर दिया गया, हमारा रिएक्शन मात्र है",1,7.225,0,not_selected_by_random,,,,
4522,"सूरज को देखकर, हर प्रजाति के मनुष्य के मुँह से, रा ही निकला",1,5.421,0,not_selected_by_random,,,,
4523,"इसलिए, मिस्र में भी, सूर्य भगवान, रा हैं, और सिंधु के इस पार भी, सूर्यवंशी भगवान का नाम, राम है",1,9.733,0,not_selected_by_random,,,,
4526,"उसके दोस्त, प्रेमिकाएँ, और रिश्तेदार, उसे इसी नाम से बुलाते थे, और वो भी, अक्सर समझ जाता था, कि क्वैं, उसी को संबोधित है",1,10.911,0,not_selected_by_random,,,,
4527,"क्वैं की उम्र, करीबन अठारह साल रही होगी, यानि कि, वो नवकिशोर था, आज का टीनेजर",1,7.291,1,,hindi_female_004527.wav,k a w a ei q <wb> k a ii <wb> u m a r a <wb> k a r a ii b a n a <wb> a txh a aa r a h a <wb> s a aa l a <wb> r a h a ii <wb> h a o g a ii <wb> y a aa n a i <wb> k a i <wb> w a o <wb> n a w a k a i sh a o r a <wb> th a aa <wb> aa j a <wb> k a aa <wb> tx a ii n a ee j a r a,C19 C0 C37 C0 C2 C23 <wb> C19 C0 C16 <wb> C36 C22 C0 C29 C0 <wb> C19 C0 C29 C0 C16 C3 C0 C24 C0 <wb> C0 C35 C0 C1 C29 C0 C15 C0 <wb> C30 C0 C1 C21 C0 <wb> C29 C0 C15 C0 C16 <wb> C15 C0 C26 C13 C0 C16 <wb> C38 C0 C1 C24 C0 C16 <wb> C19 C0 C16 <wb> C37 C0 C26 <wb> C24 C0 C37 C0 C19 C0 C16 C31 C0 C26 C29 C0 <wb> C33 C0 C1 <wb> C1 C17 C0 <wb> C19 C0 C1 <wb> C34 C0 C16 C24 C0 C11 C17 C0 C29 C0,train
4529,"उसे, जंगली जान वरों से डर लगता था",1,3.15,0,not_selected_by_random,,,,
4531,"उसके अंदर, जाने कहाँ से, एक अजीब सा गुस्सा पनपने लगा था",1,4.667,1,,hindi_female_004531.wav,u s a k a ee <wb> a q d a r a <wb> j a aa n a ee <wb> k a h a aa mq <wb> s a ee <wb> ee k a <wb> a j a ii b a <wb> s a aa <wb> g a u s a s a aa <wb> p a n a p a n a ee <wb> l a g a aa <wb> th a aa,C36 C30 C0 C19 C0 C11 <wb> C0 C23 C7 C0 C29 C0 <wb> C17 C0 C1 C24 C0 C11 <wb> C19 C0 C15 C0 C1 C23 <wb> C30 C0 C11 <wb> C11 C19 C0 <wb> C0 C17 C0 C16 C3 C0 <wb> C30 C0 C1 <wb> C13 C0 C36 C30 C0 C30 C0 C1 <wb> C28 C0 C24 C0 C28 C0 C24 C0 C11 <wb> C21 C0 C13 C0 C1 <wb> C33 C0 C1,test
4537,"जहाँ भी कोई नई ध्वनि सुनता, तुरंत उसे दोहराता",1,3.715,1,,hindi_female_004537.wav,j a h a aa mq <wb> bh a ii <wb> k a o ii <wb> n a ii <wb> dh a w a n a i <wb> s a u n a t a aa <wb> t a u r a q t a <wb> u s a ee <wb> d a o h a r a aa t a aa,C17 C0 C15 C0 C1 C23 <wb> C4 C0 C16 <wb> C19 C0 C26 C16 <wb> C24 C0 C16 <wb> C8 C0 C37 C0 C24 C0 C16 <wb> C30 C0 C36 C24 C0 C32 C0 C1 <wb> C32 C0 C36 C29 C0 C23 C32 C0 <wb> C36 C30 C0 C11 <wb> C7 C0 C26 C15 C0 C29 C0 C1 C32 C0 C1,train
4541,"अब, क्वैं का दिन, दो हिस्सों में बँट गया",1,3.517,0,not_selected_by_random,,,,
4544,"कुछ लोगों को तो डर था, कि क्वैं, किसी काले देवता की आराधना करता है",1,5.178,1,,hindi_female_004544.wav,k a u ch a <wb> l a o g a o q <wb> k a o <wb> t a o <wb> dx a r a <wb> th a aa <wb> k a i <wb> k a w a ei q <wb> k a i s a ii <wb> k a aa l a ee <wb> d a ee w a t a aa <wb> k a ii <wb> aa r a aa dh a n a aa <wb> k a r a t a aa <wb> h a ei,C19 C0 C36 C6 C0 <wb> C21 C0 C26 C13 C0 C26 C23 <wb> C19 C0 C26 <wb> C32 C0 C26 <wb> C9 C0 C29 C0 <wb> C33 C0 C1 <wb> C19 C0 C16 <wb> C19 C0 C37 C0 C2 C23 <wb> C19 C0 C16 C30 C0 C16 <wb> C19 C0 C1 C21 C0 C11 <wb> C7 C0 C11 C37 C0 C32 C0 C1 <wb> C19 C0 C16 <wb> C1 C29 C0 C1 C8 C0 C24 C0 C1 <wb> C19 C0 C29 C0 C32 C0 C1 <wb> C15 C0 C2,train
4545,"इस बीच, क्वैं ने अपने कबीले वालों के साथ, खाना बिल्कुल ही बंद कर दिया",1,5.039,1,,hindi_female_004545.wav,i s a <wb> b a ii c a <wb> k a w a ei q <wb> n a ee <wb> a p a n a ee <wb> k a b a ii l a ee <wb> w a aa l a o q <wb> k a ee <wb> s a aa th a <wb> kh a aa n a aa <wb> b a i l a k a u l a <wb> h a ii <wb> b a q d a <wb> k a r a <wb> d a i y a aa,C16 C30 C0 <wb> C3 C0 C16 C5 C0 <wb> C19 C0 C37 C0 C2 C23 <wb> C24 C0 C11 <wb> C0 C28 C0 C24 C0 C11 <wb> C19 C0 C3 C0 C16 C21 C0 C11 <wb> C37 C0 C1 C21 C0 C26 C23 <wb> C19 C0 C11 <wb> C30 C0 C1 C33 C0 <wb> C20 C0 C1 C24 C0 C1 <wb> C3 C0 C16 C21 C0 C19 C0 C36 C21 C0 <wb> C15 C0 C16 <wb> C3 C0 C23 C7 C0 <wb> C19 C0 C29 C0 <wb> C7 C0 C16 C38 C0 C1,train
4549,"कभी कभी, क्वैं गुस्से में पत्थर उठाकर, फेंक भी देता",1,4.133,1,,hindi_female_004549.wav,k a bh a ii <wb> k a bh a ii <wb> k a w a ei q <wb> g a u s a s a ee <wb> m a ee q <wb> p a t a th a r a <wb> u txh a aa k a r a <wb> ph a ee q k a <wb> bh a ii <wb> d a ee t a aa,C19 C0 C4 C0 C16 <wb> C19 C0 C4 C0 C16 <wb> C19 C0 C37 C0 C2 C23 <wb> C13 C0 C36 C30 C0 C30 C0 C11 <wb> C22 C0 C11 C23 <wb> C28 C0 C32 C0 C33 C0 C29 C0 <wb> C36 C35 C0 C1 C19 C0 C29 C0 <wb> C12 C0 C11 C23 C19 C0 <wb> C4 C0 C16 <wb> C7 C0 C11 C32 C0 C1,train
4553,"लेकिन इस बार, क्वैं के हाथ में, वो बारिश वाले पत्थर थे, काले गोल पत्थर, जो टप टप करते थे",1,8.468,0,not_selected_by_random,,,,
4555,"शायद, एक ही वार में खूँ, अंधा हो गया",1,3.019,1,,hindi_female_004555.wav,sh a aa y a d a <wb> ee k a <wb> h a ii <wb> w a aa r a <wb> m a ee q <wb> kh a uu mq <wb> a q dh a aa <wb> h a o <wb> g a y a aa,C31 C0 C1 C38 C0 C7 C0 <wb> C11 C19 C0 <wb> C15 C0 C16 <wb> C37 C0 C1 C29 C0 <wb> C22 C0 C11 C23 <wb> C20 C0 C36 C23 <wb> C0 C23 C8 C0 C1 <wb> C15 C0 C26 <wb> C13 C0 C38 C0 C1,train
4556,"उसके बाद क्वैं ने, नुकीले पत्थर उठा कर, खूँ की एक एक नस काट डाली",1,5.851,1,,hindi_female_004556.wav,u s a k a ee <wb> b a aa d a <wb> k a w a ei q <wb> n a ee <wb> n a u k a ii l a ee <wb> p a t a th a r a <wb> u txh a aa <wb> k a r a <wb> kh a uu mq <wb> k a ii <wb> ee k a <wb> ee k a <wb> n a s a <wb> k a aa tx a <wb> dx a aa l a ii,C36 C30 C0 C19 C0 C11 <wb> C3 C0 C1 C7 C0 <wb> C19 C0 C37 C0 C2 C23 <wb> C24 C0 C11 <wb> C24 C0 C36 C19 C0 C16 C21 C0 C11 <wb> C28 C0 C32 C0 C33 C0 C29 C0 <wb> C36 C35 C0 C1 <wb> C19 C0 C29 C0 <wb> C20 C0 C36 C23 <wb> C19 C0 C16 <wb> C11 C19 C0 <wb> C11 C19 C0 <wb> C24 C0 C30 C0 <wb> C19 C0 C1 C34 C0 <wb> C9 C0 C1 C21 C0 C16,train
4557,"तीन कबीलेवाले, बीच में आए, लेकिन वो भी मारे गए",1,3.901,1,,hindi_female_004557.wav,t a ii n a <wb> k a b a ii l a ee w a aa l a ee <wb> b a ii c a <wb> m a ee q <wb> aa ee <wb> l a ee k a i n a <wb> w a o <wb> bh a ii <wb> m a aa r a ee <wb> g a ee,C32 C0 C16 C24 C0 <wb> C19 C0 C3 C0 C16 C21 C0 C11 C37 C0 C1 C21 C0 C11 <wb> C3 C0 C16 C5 C0 <wb> C22 C0 C11 C23 <wb> C1 C11 <wb> C21 C0 C11 C19 C0 C16 C24 C0 <wb> C37 C0 C26 <wb> C4 C0 C16 <wb> C22 C0 C1 C29 C0 C11 <wb> C13 C0 C11,train
4558,सुबह होते होते पूरा कबीला खाली हो गया,1,3.228,1,,hindi_female_004558.wav,s a u b a h a <wb> h a o t a ee <wb> h a o t a ee <wb> p a uu r a aa <wb> k a b a ii l a aa <wb> kh a aa l a ii <wb> h a o <wb> g a y a aa,C30 C0 C36 C3 C0 C15 C0 <wb> C15 C0 C26 C32 C0 C11 <wb> C15 C0 C26 C32 C0 C11 <wb> C28 C0 C36 C29 C0 C1 <wb> C19 C0 C3 C0 C16 C21 C0 C1 <wb> C20 C0 C1 C21 C0 C16 <wb> C15 C0 C26 <wb> C13 C0 C38 C0 C1,train
4559,"मान लिया गया, कि क्वैं, सचमुच, रात की ही आराधना करता हैं",1,4.667,1,,hindi_female_004559.wav,m a aa n a <wb> l a i y a aa <wb> g a y a aa <wb> k a i <wb> k a w a ei q <wb> s a c a m a u c a <wb> r a aa t a <wb> k a ii <wb> h a ii <wb> aa r a aa dh a n a aa <wb> k a r a t a aa <wb> h a ei q,C22 C0 C1 C24 C0 <wb> C21 C0 C16 C38 C0 C1 <wb> C13 C0 C38 C0 C1 <wb> C19 C0 C16 <wb> C19 C0 C37 C0 C2 C23 <wb> C30 C0 C5 C0 C22 C0 C36 C5 C0 <wb> C29 C0 C1 C32 C0 <wb> C19 C0 C16 <wb> C15 C0 C16 <wb> C1 C29 C0 C1 C8 C0 C24 C0 C1 <wb> C19 C0 C29 C0 C32 C0 C1 <wb> C15 C0 C2 C23,train
4561,"जिन पत्थरों पे खून लग गया था, उन्हें वो, डैन्यूब में धो लाया",1,4.714,1,,hindi_female_004561.wav,j a i n a <wb> p a t a th a r a o q <wb> p a ee <wb> kh a uu n a <wb> l a g a <wb> g a y a aa <wb> th a aa <wb> u n a h a ee q <wb> w a o <wb> dx a ei n a y a uu b a <wb> m a ee q <wb> dh a o <wb> l a aa y a aa,C17 C0 C16 C24 C0 <wb> C28 C0 C32 C0 C33 C0 C29 C0 C26 C23 <wb> C28 C0 C11 <wb> C20 C0 C36 C24 C0 <wb> C21 C0 C13 C0 <wb> C13 C0 C38 C0 C1 <wb> C33 C0 C1 <wb> C36 C24 C0 C15 C0 C11 C23 <wb> C37 C0 C26 <wb> C9 C0 C2 C24 C0 C38 C0 C36 C3 C0 <wb> C22 C0 C11 C23 <wb> C8 C0 C26 <wb> C21 C0 C1 C38 C0 C1,train
4566,"उनकी सांगीतिक प्रतिभा, अप्रतिम है",1,3.13,0,not_selected_by_random,,,,
4567,"वे, राग का विस्तार करने, उसकी संरचना के ब्यौरों को उभारने में, हमेशा बेहद सधे हुए, और जागरूक रहे हैं",1,8.499,1,,hindi_female_004567.wav,w a ee <wb> r a aa g a <wb> k a aa <wb> w a i s a t a aa r a <wb> k a r a n a ee <wb> u s a k a ii <wb> s a q r a c a n a aa <wb> k a ee <wb> b a y a ou r a o q <wb> k a o <wb> u bh a aa r a n a ee <wb> m a ee q <wb> h a m a ee sh a aa <wb> b a ee h a d a <wb> s a dh a ee <wb> h a u ee <wb> ou r a <wb> j a aa g a r a uu k a <wb> r a h a ee <wb> h a ei q,C37 C0 C11 <wb> C29 C0 C1 C13 C0 <wb> C19 C0 C1 <wb> C37 C0 C16 C30 C0 C32 C0 C1 C29 C0 <wb> C19 C0 C29 C0 C24 C0 C11 <wb> C36 C30 C0 C19 C0 C16 <wb> C30 C0 C23 C29 C0 C5 C0 C24 C0 C1 <wb> C19 C0 C11 <wb> C3 C0 C38 C0 C27 C29 C0 C26 C23 <wb> C19 C0 C26 <wb> C36 C4 C0 C1 C29 C0 C24 C0 C11 <wb> C22 C0 C11 C23 <wb> C15 C0 C22 C0 C11 C31 C0 C1 <wb> C3 C0 C11 C15 C0 C7 C0 <wb> C30 C0 C8 C0 C11 <wb> C15 C0 C36 C11 <wb> C27 C29 C0 <wb> C17 C0 C1 C13 C0 C29 C0 C36 C19 C0 <wb> C29 C0 C15 C0 C11 <wb> C15 C0 C2 C23,train
4577,"वे एक साधारण इन्सान हैं, जिनके भीतर, आपको अनायास ही, सहज मानवीयता के दर्शन होते हैं",1,7.291,1,,hindi_female_004577.wav,w a ee <wb> ee k a <wb> s a aa dh a aa r a nx a <wb> i n a s a aa n a <wb> h a ei q <wb> j a i n a k a ee <wb> bh a ii t a r a <wb> aa p a k a o <wb> a n a aa y a aa s a <wb> h a ii <wb> s a h a j a <wb> m a aa n a w a ii y a t a aa <wb> k a ee <wb> d a r a sh a n a <wb> h a o t a ee <wb> h a ei q,C37 C0 C11 <wb> C11 C19 C0 <wb> C30 C0 C1 C8 C0 C1 C29 C0 C25 C0 <wb> C16 C24 C0 C30 C0 C1 C24 C0 <wb> C15 C0 C2 C23 <wb> C17 C0 C16 C24 C0 C19 C0 C11 <wb> C4 C0 C16 C32 C0 C29 C0 <wb> C1 C28 C0 C19 C0 C26 <wb> C0 C24 C0 C1 C38 C0 C1 C30 C0 <wb> C15 C0 C16 <wb> C30 C0 C15 C0 C17 C0 <wb> C22 C0 C1 C24 C0 C37 C0 C16 C38 C0 C32 C0 C1 <wb> C19 C0 C11 <wb> C7 C0 C29 C0 C31 C0 C24 C0 <wb> C15 C0 C26 C32 C0 C11 <wb> C15 C0 C2 C23,train
4578,"ये खान साहब, कोई दूसरे हैं",1,2.067,1,,hindi_female_004578.wav,y a ee <wb> kh a aa n a <wb> s a aa h a b a <wb> k a o ii <wb> d a uu s a r a ee <wb> h a ei q,C38 C0 C11 <wb> C20 C0 C1 C24 C0 <wb> C30 C0 C1 C15 C0 C3 C0 <wb> C19 C0 C26 C16 <wb> C7 C0 C36 C30 C0 C29 C0 C11 <wb> C15 C0 C2 C23,train
4579,"उनसे मिलना, मोमिन के उस शेर से मिलना है, जहाँ वे यह दर्ज करते हैं, तुम मेरे पास होते हो, जब कोई दूसरा नहीं होता",1,9.404,1,,hindi_female_004579.wav,u n a s a ee <wb> m a i l a n a aa <wb> m a o m a i n a <wb> k a ee <wb> u s a <wb> sh a ee r a <wb> s a ee <wb> m a i l a n a aa <wb> h a ei <wb> j a h a aa mq <wb> w a ee <wb> y a h a <wb> d a r a j a <wb> k a r a t a ee <wb> h a ei q <wb> t a u m a <wb> m a ee r a ee <wb> p a aa s a <wb> h a o t a ee <wb> h a o <wb> j a b a <wb> k a o ii <wb> d a uu s a r a aa <wb> n a h a ii q <wb> h a o t a aa,C36 C24 C0 C30 C0 C11 <wb> C22 C0 C16 C21 C0 C24 C0 C1 <wb> C22 C0 C26 C22 C0 C16 C24 C0 <wb> C19 C0 C11 <wb> C36 C30 C0 <wb> C31 C0 C11 C29 C0 <wb> C30 C0 C11 <wb> C22 C0 C16 C21 C0 C24 C0 C1 <wb> C15 C0 C2 <wb> C17 C0 C15 C0 C1 C23 <wb> C37 C0 C11 <wb> C38 C0 C15 C0 <wb> C7 C0 C29 C0 C17 C0 <wb> C19 C0 C29 C0 C32 C0 C11 <wb> C15 C0 C2 C23 <wb> C32 C0 C36 C22 C0 <wb> C22 C0 C11 C29 C0 C11 <wb> C28 C0 C1 C30 C0 <wb> C15 C0 C26 C32 C0 C11 <wb> C15 C0 C26 <wb> C17 C0 C3 C0 <wb> C19 C0 C26 C16 <wb> C7 C0 C36 C30 C0 C29 C0 C1 <wb> C24 C0 C15 C0 C16 C23 <wb> C15 C0 C26 C32 C0 C1,train
4581,"उन्हें काशी से, बेपनाह मुहब्बत है",1,2.74,1,,hindi_female_004581.wav,u n a h a ee q <wb> k a aa sh a ii <wb> s a ee <wb> b a ee p a n a aa h a <wb> m a u h a b a b a t a <wb> h a ei,C36 C24 C0 C15 C0 C11 C23 <wb> C19 C0 C1 C31 C0 C16 <wb> C30 C0 C11 <wb> C3 C0 C11 C28 C0 C24 C0 C1 C15 C0 <wb> C22 C0 C36 C15 C0 C3 C0 C3 C0 C32 C0 <wb> C15 C0 C2,train
4582,"वे शहनाई को, अपनी प्रस्तुति का एक वाद्य यन्त्र नहीं मानते, बल्कि, उसे सखी, और महबूबा कहते हैं",1,8.266,1,,hindi_female_004582.wav,w a ee <wb> sh a h a n a aa ii <wb> k a o <wb> a p a n a ii <wb> p a r a s a t a u t a i <wb> k a aa <wb> ee k a <wb> w a aa d a y a <wb> y a n a t a r a <wb> n a h a ii q <wb> m a aa n a t a ee <wb> b a l a k a i <wb> u s a ee <wb> s a kh a ii <wb> ou r a <wb> m a h a b a uu b a aa <wb> k a h a t a ee <wb> h a ei q,C37 C0 C11 <wb> C31 C0 C15 C0 C24 C0 C1 C16 <wb> C19 C0 C26 <wb> C0 C28 C0 C24 C0 C16 <wb> C28 C0 C29 C0 C30 C0 C32 C0 C36 C32 C0 C16 <wb> C19 C0 C1 <wb> C11 C19 C0 <wb> C37 C0 C1 C7 C0 C38 C0 <wb> C38 C0 C24 C0 C32 C0 C29 C0 <wb> C24 C0 C15 C0 C16 C23 <wb> C22 C0 C1 C24 C0 C32 C0 C11 <wb> C3 C0 C21 C0 C19 C0 C16 <wb> C36 C30 C0 C11 <wb> C30 C0 C20 C0 C16 <wb> C27 C29 C0 <wb> C22 C0 C15 C0 C3 C0 C36 C3 C0 C1 <wb> C19 C0 C15 C0 C32 C0 C11 <wb> C15 C0 C2 C23,train
